# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		2939		2391		338
1		2943		4783		323
2		2941		7178		427
3		2928		9570		387
4		2921		11961		461
5		2913		14354		428
6		2906		16748		486
7		2921		19140		428
8		2906		21530		495
9		2908		23924		440
10		2896		26319		491
11		2897		28712		451
12		2906		31106		536
13		2928		33500		480
14		2942		35891		539
15		2928		38282		505
16		2934		40676		553
17		2926		43066		514
18		2917		45460		578
19		2934		47853		516
20		2934		50246		581
21		2944		52639		525
22		2933		55030		579
23		2930		57420		543
24		2921		59811		593
25		2923		62203		541
26		2915		64597		583
27		2923		66992		543
28		2898		69385		600
29		2893		71775		579
30		2904		74169		603
31		2916		76564		578
32		2904		78954		615
33		2883		81348		563
34		2889		83741		625
35		2881		86133		577
36		2882		88526		625
37		2886		90918		596
38		2881		93312		634
39		2874		95705		591
40		2885		98095		620
41		2881		100486		593
42		2885		102874		641
43		2861		105268		607
44		2870		107658		631
45		2872		110051		606
46		2854		112443		656
47		2854		114837		633
48		2856		117230		653
49		2838		119623		607
50		2839		122017		653
51		2841		124410		616
52		2845		126802		671
53		2828		129194		636
54		2831		131586		690
55		2823		133981		644
56		2824		136375		690
57		2815		138767		653
58		2814		141160		690
59		2798		143550		660
60		2817		145942		725
61		2819		148335		656
62		2804		150727		703
63		2802		153117		662
64		2802		155511		718
65		2805		157904		683
66		2796		160297		732
67		2793		162691		655
68		2803		165086		723
69		2806		167480		673
70		2803		169873		729
71		2791		172266		693
72		2783		174660		734
73		2789		177052		698
74		2774		179444		748
75		2768		181835		703
76		2772		184228		745
77		2771		186622		711
78		2760		189013		740
79		2755		191407		709
80		2752		193801		745
81		2737		196195		715
82		2731		198586		739
83		2738		200980		697
84		2734		203374		739
85		2742		205765		709
86		2714		208156		720
87		2726		210549		705
88		2710		212943		758
89		2704		215337		705
90		2703		217732		751
91		2704		220124		726
92		2709		222513		759
93		2718		224903		720
94		2711		227296		765
95		2704		229688		737
96		2699		232078		740
97		2705		234472		735
98		2706		236865		756
99		2701		239255		737
100		2706		241646		761
101		2703		244039		747
102		2705		246433		773
103		2712		248825		739
104		2694		251218		759
105		2704		253610		726
106		2698		256003		770
107		2706		258396		732
108		2708		260789		763
109		2706		263184		718
110		2700		265579		772
111		2704		267971		759
112		2697		270366		764
113		2686		272759		760
114		2693		275154		791
115		2703		277547		753
116		2690		279941		797
117		2688		282330		761
118		2683		284723		792
119		2688		287113		762
120		2679		289504		783
121		2679		291895		772
122		2671		294286		795
123		2659		296678		777
124		2654		299069		789
125		2654		301460		774
126		2675		303852		797
127		2662		306244		765
128		2668		308635		798
129		2662		311024		773
130		2661		313417		807
131		2643		315809		775
132		2645		318203		802
133		2647		320598		781
134		2644		322992		812
135		2631		325385		786
136		2629		327777		813
137		2632		330170		782
138		2631		332563		802
139		2643		334958		797
140		2628		337349		823
141		2628		339742		790
142		2620		342135		816
143		2620		344528		791
144		2628		346920		823
145		2623		349313		796
146		2613		351707		829
147		2622		354100		795
148		2609		356495		825
149		2619		358888		796
150		2614		361279		816
151		2612		363671		798
152		2607		366065		824
153		2606		368456		794
154		2615		370851		821
155		2615		373243		800
156		2604		375636		818
157		2618		378030		801
158		2622		380425		829
159		2620		382818		804
160		2617		385211		831
161		2611		387603		804
162		2603		389998		827
163		2612		392392		796
164		2605		394787		817
165		2608		397181		801
166		2605		399576		817
167		2608		401969		796
168		2601		404361		817
169		2600		406754		794
170		2598		409142		822
171		2599		411535		801
