# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		267335		18593		25423
1		217490		28778		29688
2		196062		35436		31249
3		184802		39767		31994
4		177464		42942		32425
5		173436		45269		32695
6		170807		47048		32889
7		169157		48391		32985
8		167732		49476		33066
9		166660		50401		33166
10		165754		51143		33241
11		165062		51762		33303
12		164531		52270		33355
13		164038		52736		33399
14		163668		53123		33470
15		163290		53492		33502
16		163019		53769		33525
17		162767		54018		33555
18		162548		54224		33583
19		162410		54460		33614
20		162236		54670		33626
21		161960		54886		33678
22		161537		55138		33671
23		161264		55387		33697
24		160937		55635		33731
25		160500		55917		33784
26		160110		56167		33776
27		159743		56479		33804
28		159420		56749		33808
29		159151		56971		33778
30		158894		57168		33796
31		158715		57387		33812
32		158540		57588		33818
33		158399		57747		33835
34		158235		57886		33826
35		158176		57992		33832
36		158061		58100		33847
37		157989		58206		33850
38		157930		58311		33822
39		157875		58404		33820
40		157804		58487		33827
41		157709		58577		33847
42		157638		58669		33847
43		157532		58761		33846
44		157467		58853		33846
45		157384		58936		33850
46		157316		59018		33868
47		157229		59096		33857
48		157154		59183		33860
49		157087		59258		33869
50		157018		59326		33872
51		156938		59390		33888
52		156894		59459		33883
53		156860		59506		33876
54		156823		59554		33872
55		156766		59608		33878
56		156733		59649		33878
57		156708		59689		33865
58		156674		59728		33871
59		156659		59760		33875
60		156637		59791		33873
61		156596		59831		33874
62		156576		59863		33880
63		156566		59902		33887
64		156553		59934		33888
65		156521		59964		33884
66		156473		60019		33878
67		156433		60055		33881
68		156413		60087		33869
69		156388		60118		33861
70		156371		60133		33860
71		156361		60160		33865
72		156356		60180		33871
73		156358		60194		33864
74		156346		60212		33872
75		156322		60230		33872
76		156304		60246		33877
77		156283		60268		33878
78		156265		60289		33889
79		156253		60306		33901
80		156236		60324		33899
81		156236		60346		33891
82		156217		60367		33884
83		156217		60379		33885
84		156205		60393		33885
85		156189		60406		33884
86		156179		60422		33884
87		156172		60434		33881
88		156148		60446		33881
89		156135		60461		33879
90		156101		60486		33889
91		156063		60523		33892
92		156044		60542		33891
93		156026		60558		33880
94		156012		60580		33873
95		156001		60596		33880
96		155990		60608		33879
97		155980		60623		33876
98		155971		60639		33883
99		155952		60649		33881
100		155941		60661		33877
101		155926		60674		33881
102		155919		60682		33880
103		155916		60693		33882
104		155922		60714		33883
105		155914		60722		33885
106		155904		60730		33884
107		155898		60745		33891
108		155888		60762		33895
109		155857		60796		33898
110		155716		60849		33910
111		155606		60899		33913
112		155556		60942		33906
113		155556		60978		33892
114		155531		61003		33897
115		155518		61030		33893
116		155494		61055		33890
117		155483		61078		33885
118		155470		61092		33890
119		155460		61114		33885
120		155447		61131		33883
121		155425		61155		33893
122		155400		61182		33899
123		155361		61216		33908
124		155331		61241		33896
125		155319		61258		33897
126		155295		61283		33903
127		155278		61305		33899
128		155262		61319		33901
129		155249		61339		33894
130		155236		61357		33904
131		155228		61374		33900
132		155217		61387		33897
133		155217		61398		33894
134		155197		61416		33897
135		155189		61425		33895
136		155189		61434		33899
137		155183		61444		33891
138		155178		61458		33887
139		155171		61465		33883
140		155166		61470		33885
141		155162		61476		33884
142		155161		61481		33885
143		155155		61486		33882
144		155150		61495		33885
145		155150		61506		33886
146		155111		61524		33889
147		155095		61539		33886
148		155080		61560		33889
149		155089		61570		33892
150		155059		61598		33901
151		155034		61615		33897
152		155025		61631		33898
153		155009		61662		33899
154		154995		61694		33907
155		154944		61739		33917
156		154901		61776		33923
157		154874		61819		33940
158		154853		61851		33935
159		154844		61879		33930
160		154831		61893		33930
161		154818		61912		33930
162		154819		61926		33927
163		154809		61944		33919
164		154798		61958		33917
165		154793		61971		33921
166		154788		61983		33919
167		154780		61995		33926
168		154762		62017		33938
169		154744		62030		33938
170		154717		62053		33935
171		154697		62074		33931
172		154685		62092		33932
173		154674		62108		33928
174		154666		62116		33930
175		154664		62131		33924
176		154653		62143		33929
177		154642		62160		33937
178		154640		62171		33938
179		154628		62186		33934
180		154623		62195		33933
181		154616		62207		33928
182		154610		62219		33924
183		154603		62238		33919
184		154591		62254		33919
185		154580		62273		33913
186		154565		62288		33913
187		154551		62308		33925
188		154547		62321		33925
189		154533		62339		33921
190		154523		62349		33918
191		154519		62353		33917
192		154511		62364		33913
193		154503		62372		33918
194		154495		62390		33918
195		154489		62402		33918
196		154476		62412		33918
197		154474		62426		33914
198		154461		62435		33916
199		154450		62446		33915
200		154441		62462		33919
201		154434		62473		33914
202		154423		62482		33912
203		154419		62494		33915
204		154407		62508		33921
205		154404		62518		33926
206		154404		62522		33923
207		154404		62528		33922
208		154401		62535		33926
209		154404		62546		33927
210		154394		62553		33920
211		154391		62558		33920
212		154381		62571		33929
213		154372		62582		33922
214		154365		62591		33919
215		154360		62596		33921
216		154356		62604		33921
217		154349		62613		33921
218		154348		62617		33920
219		154347		62618		33920
220		154344		62621		33921
221		154341		62628		33916
222		154341		62631		33917
223		154333		62636		33917
224		154328		62641		33917
225		154328		62641		33917
226		154325		62644		33916
227		154328		62647		33919
228		154332		62653		33920
229		154326		62655		33918
230		154325		62662		33913
231		154319		62666		33913
232		154314		62670		33913
233		154310		62674		33913
234		154307		62679		33917
235		154307		62679		33917
236		154316		62684		33918
237		154315		62686		33917
238		154317		62688		33916
239		154314		62693		33918
240		154314		62693		33918
241		154314		62695		33917
242		154314		62695		33917
243		154310		62702		33915
244		154310		62704		33915
245		154306		62710		33913
246		154306		62712		33913
247		154305		62715		33914
248		154306		62717		33915
249		154309		62723		33913
250		154303		62740		33916
251		154258		62760		33921
252		154239		62778		33928
253		154191		62816		33929
