# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		7763		4133		2925
1		6703		7122		2962
2		6005		9447		3000
3		5646		11368		3037
4		5342		13143		3035
5		5032		14816		3052
6		4765		16145		3023
7		4607		17338		3057
8		4447		18392		3071
9		4327		19470		3086
10		4145		20418		3091
11		4020		21312		3058
12		3895		22097		3099
13		3801		22881		3093
14		3726		23614		3116
15		3638		24349		3111
16		3552		24960		3111
17		3447		25522		3120
18		3373		26065		3110
19		3345		26517		3123
20		3264		27038		3137
21		3203		27500		3129
22		3141		27912		3129
23		3071		28317		3134
24		3013		28650		3145
25		2985		28993		3148
26		2958		29294		3157
27		2933		29635		3146
28		2915		29906		3152
29		2887		30193		3147
30		2854		30464		3144
31		2817		30695		3146
32		2803		30948		3150
33		2786		31162		3148
34		2766		31386		3146
35		2759		31586		3148
36		2751		31824		3157
37		2747		32069		3158
38		2726		32286		3157
39		2699		32480		3151
40		2684		32654		3169
41		2670		32854		3166
42		2646		33079		3177
43		2641		33267		3172
44		2629		33441		3169
45		2620		33637		3168
46		2609		33833		3175
47		2593		34014		3176
48		2581		34186		3174
49		2565		34382		3174
50		2536		34590		3175
51		2512		34724		3176
52		2502		34844		3168
53		2508		34991		3171
54		2486		35110		3168
55		2464		35221		3171
56		2451		35325		3168
57		2431		35432		3171
58		2421		35515		3166
59		2426		35616		3171
60		2416		35741		3175
61		2415		35851		3172
62		2402		35948		3179
63		2399		36038		3174
64		2392		36137		3176
65		2384		36216		3179
66		2379		36298		3179
67		2375		36391		3185
68		2364		36452		3187
69		2359		36516		3186
70		2352		36590		3190
71		2350		36669		3189
72		2359		36786		3189
73		2356		36924		3191
74		2344		37025		3187
75		2337		37102		3187
76		2334		37174		3185
77		2321		37249		3188
78		2323		37300		3189
79		2317		37359		3191
80		2320		37431		3196
81		2310		37515		3198
82		2302		37579		3201
83		2304		37664		3200
84		2301		37734		3205
85		2298		37811		3204
86		2294		37888		3203
87		2288		37979		3198
88		2279		38060		3201
89		2280		38162		3203
90		2272		38220		3202
91		2266		38268		3202
92		2264		38326		3200
93		2261		38400		3202
94		2259		38446		3202
95		2256		38497		3201
96		2254		38544		3201
97		2245		38601		3197
98		2239		38677		3197
99		2234		38739		3193
100		2232		38798		3194
101		2228		38838		3197
102		2224		38888		3196
103		2226		38970		3202
104		2227		39011		3202
105		2220		39053		3200
106		2212		39103		3201
107		2205		39156		3199
108		2209		39190		3197
109		2207		39236		3196
110		2205		39270		3198
111		2201		39300		3196
112		2202		39336		3197
113		2202		39369		3198
114		2196		39404		3198
115		2196		39428		3198
116		2196		39452		3198
117		2197		39475		3198
118		2197		39497		3198
119		2195		39520		3198
120		2198		39558		3199
121		2194		39591		3204
122		2195		39612		3204
123		2191		39632		3206
124		2190		39648		3205
125		2190		39662		3205
126		2191		39691		3205
127		2187		39704		3205
128		2188		39717		3205
129		2187		39730		3205
130		2185		39744		3205
131		2183		39755		3203
132		2176		39776		3203
133		2176		39786		3203
134		2176		39797		3203
135		2176		39807		3203
136		2176		39817		3203
137		2175		39828		3203
138		2174		39839		3202
139		2176		39852		3202
140		2177		39865		3203
141		2177		39877		3203
142		2175		39890		3202
143		2172		39909		3205
144		2172		39925		3205
145		2176		39946		3205
146		2174		39967		3205
147		2175		39982		3204
148		2174		39996		3205
149		2174		40009		3204
150		2176		40031		3206
151		2167		40060		3206
152		2170		40095		3202
153		2169		40110		3201
154		2170		40126		3201
155		2163		40147		3204
156		2163		40172		3203
157		2158		40199		3203
158		2159		40214		3201
159		2156		40229		3201
160		2158		40246		3201
161		2156		40259		3201
162		2158		40272		3201
163		2152		40285		3200
164		2153		40298		3199
165		2151		40305		3200
166		2151		40313		3200
167		2151		40321		3200
168		2151		40334		3202
169		2151		40356		3202
170		2147		40364		3201
171		2145		40369		3201
172		2145		40373		3201
173		2145		40377		3201
174		2145		40381		3201
175		2144		40384		3202
176		2144		40388		3202
177		2144		40392		3202
178		2144		40396		3202
179		2144		40406		3203
180		2144		40408		3203
181		2144		40410		3203
182		2144		40412		3203
183		2144		40414		3203
184		2144		40416		3203
185		2144		40418		3203
186		2144		40420		3203
187		2144		40422		3203
188		2142		40425		3205
189		2142		40427		3205
190		2142		40429		3205
191		2142		40431		3205
192		2145		40439		3207
193		2145		40444		3207
194		2145		40449		3207
195		2145		40454		3207
196		2143		40460		3206
197		2143		40466		3206
198		2143		40474		3206
199		2143		40478		3206
200		2143		40482		3206
201		2143		40486		3206
202		2143		40490		3206
203		2142		40493		3206
204		2142		40497		3206
205		2142		40501		3206
206		2142		40505		3206
207		2142		40509		3206
208		2142		40513		3206
209		2142		40517		3206
210		2142		40521		3206
211		2142		40525		3206
212		2142		40529		3206
213		2142		40533		3206
214		2143		40542		3205
215		2141		40545		3207
216		2141		40547		3207
217		2139		40548		3206
218		2139		40548		3206
219		2139		40548		3206
220		2139		40548		3206
221		2139		40548		3206
222		2139		40548		3206
223		2139		40548		3206
224		2139		40548		3206
225		2139		40548		3206
226		2139		40548		3206
227		2139		40548		3206
228		2139		40548		3206
229		2139		40548		3206
230		2139		40548		3206
231		2139		40548		3206
232		2139		40548		3206
233		2139		40548		3206
234		2139		40548		3206
235		2139		40548		3206
236		2139		40548		3206
237		2139		40548		3206
238		2139		40548		3206
239		2139		40548		3206
240		2139		40548		3206
241		2139		40548		3206
242		2139		40548		3206
243		2139		40548		3206
244		2139		40548		3206
245		2139		40548		3206
246		2139		40548		3206
247		2139		40548		3206
248		2139		40548		3206
249		2139		40548		3206
250		2139		40548		3206
251		2139		40548		3206
252		2139		40548		3206
253		2139		40548		3206
254		2139		40548		3206
255		2139		40548		3206
256		2139		40548		3206
257		2139		40548		3206
258		2139		40548		3206
259		2139		40548		3206
260		2139		40548		3206
261		2139		40548		3206
262		2139		40548		3206
263		2139		40548		3206
264		2139		40548		3206
265		2139		40548		3206
266		2139		40548		3206
267		2139		40548		3206
268		2139		40548		3206
269		2139		40548		3206
270		2139		40548		3206
271		2139		40548		3206
272		2139		40548		3206
273		2139		40548		3206
274		2139		40548		3206
275		2139		40548		3206
276		2139		40548		3206
277		2139		40548		3206
278		2139		40548		3206
279		2139		40548		3206
280		2139		40548		3206
281		2139		40548		3206
282		2139		40548		3206
283		2139		40548		3206
284		2139		40548		3206
285		2139		40548		3206
286		2139		40548		3206
287		2139		40548		3206
288		2139		40548		3206
289		2139		40548		3206
290		2139		40548		3206
291		2139		40548		3206
292		2139		40548		3206
293		2139		40548		3206
294		2139		40548		3206
295		2139		40548		3206
296		2139		40548		3206
297		2139		40548		3206
298		2139		40548		3206
299		2139		40548		3206
300		2139		40548		3206
301		2139		40548		3206
302		2139		40548		3206
303		2139		40548		3206
304		2139		40548		3206
305		2139		40548		3206
306		2139		40548		3206
307		2139		40548		3206
308		2139		40548		3206
309		2139		40548		3206
